turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1666, 22.55328148513687,20.588985297430398,22.55328148513687,1835.563,0.45000082,23.258074612471688,Last,Overtaking,non, True
1667, 22.55175985789482,20.587536128628443,22.55175985789482,1836.6871,0.45000082,23.183977149396,Last,Overtaking,non, True
1668, 22.56661880391404,20.601687505789606,22.56661880391404,1837.8116,0.45000082,23.109787523003966,Last,Overtaking,non, True
1669, 22.46940521700398,20.509103137303835,22.46940521700398,1838.9337,0.45000082,23.03610848138449,Last,Overtaking,non, True
1670, 22.486962292432707,20.52582416152167,22.486962292432707,1840.0563,0.45000082,22.96233727644866,Last,Overtaking,non, True
1671, 22.543576733457638,20.579742676783507,22.543576733457638,1841.1793,0.45000082,22.888472064930163,Last,Overtaking,non, True
1672, 22.45164902525192,20.49219247849235,22.45164902525192,1842.2998,0.45000082,22.815117438184224,Last,Overtaking,non, True
1673, 22.575272364407926,20.609928991974257,22.575272364407926,1843.4208,0.45000082,22.74166696158928,Last,Overtaking,non, True
1674, 22.52230771652112,20.5594864701773,22.52230771652112,1844.5422,0.45000082,22.668124321677993,Last,Overtaking,non, True
1675, 22.475252430476583,20.514671912039645,22.475252430476583,1845.6641,0.45000082,22.59449136171669,Last,Overtaking,non, True
1676, 22.462954550047346,20.502959644964182,22.462954550047346,1846.7864,0.45000082,22.520760708640054,Last,Overtaking,non, True
1677, 22.55889593484355,20.59433239238914,22.55889593484355,1847.9092,0.45000082,22.446939735513403,Last,Overtaking,non, True
1678, 22.535761481780245,20.572299579947895,22.535761481780245,1849.0325,0.45000082,22.373022912537753,Last,Overtaking,non, True
1679, 22.477036168040645,20.516370709719705,22.477036168040645,1850.1561,0.45000082,22.29901576951208,Last,Overtaking,non, True
1680, 22.472190870001334,20.511756140158457,22.472190870001334,1851.2773,0.45000082,22.225515524726315,Last,Overtaking,non, True
